distance_m,x_m,y_m
2257.817396505221,-772.0,10186.0
2269.2276192697746,-755.0,10299.0
2270.0297222222225,-752.4351815692424,10310.235175637954
2281.291199060856,-704.0,10492.0
2283.229722222223,-696.9930222236075,10515.573885736687
2293.493584677189,-666.0,10604.0
2296.6297222222224,-654.8749833844188,10631.484057954302
2306.378486360033,-616.0,10721.0
2310.8963888888893,-597.4429384838237,10761.64205784501
2319.6960361562155,-560.0,10840.0
2325.5630555555563,-533.8891655250036,10891.934432204129
2333.454061039018,-498.0,10961.0
2340.829722222223,-463.9542275400461,11025.218899740063
2347.6177418065267,-432.0,11084.0
2356.4297222222226,-389.661860946271,11159.26944573538
2362.0332964283334,-362.0,11207.0
2372.363055555556,-309.1484238224709,11295.26208549523
2376.7384669606736,-286.0,11332.0
2391.4186111111117,-204.9748210840176,11451.227017726811
2391.764545274753,-203.0,11454.0
2407.162097092355,-112.0,11576.0
2408.218611111112,-105.52640259214418,11584.181917805283
2422.7211544258716,-14.0,11694.0
2425.2186111111114,2.0990096513327714,11712.574812793158
2438.54423112788,90.0,11810.0
2445.4408333333336,137.85174983249755,11859.234196867552
2454.551777092823,203.0,11923.0
2462.9011111111113,263.6031309240205,11979.977367870075
2470.7020051772206,321.0,12032.0
2480.634444444445,395.08085252097356,12096.505784731327
2487.064459941721,444.0,12137.0
2495.7094444444447,511.51477453948695,12189.899725020303
2503.6223228664803,575.0,12237.0
2513.8427777777783,658.8765567939671,12295.881345117048
2520.318912556451,713.0,12331.0
2532.176111111112,814.353117602515,12389.862165317641
2537.147203307334,858.0,12413.0
2550.5761111111115,979.0638875478471,12471.6401336116
2554.0607904160747,1011.0,12486.0
2569.309444444445,1152.6540434192086,12544.937909196899
2571.278796456673,1171.0,12552.0
2588.309444444445,1330.231578737707,12607.796926989211
2588.7061194413536,1334.0,12609.0
2606.100980310398,1502.0,12658.0
2607.376111111111,1514.3821685504697,12661.344006369118
2623.6918669506663,1673.0,12701.0
2626.5761111111115,1701.165247150987,12707.260984289873
2641.332978102883,1846.0,12736.0
2645.8427777777783,1890.383344896754,12743.947924408047
2659.1206213962555,2021.0,12765.0
2665.309444444445,2081.6881502469582,12773.414580776618
2675.5375215038252,2182.0,12786.0
2684.976111111111,2275.313915348022,12797.196536663707
2693.5985106200797,2361.0,12807.0
2707.9983333333334,2504.1098955101243,12822.241964569053
2711.7126098348745,2541.0,12826.0
2727.8650000000002,2701.372983276342,12841.905299663562
2729.94284338486,2722.0,12844.0
2747.8650000000002,2899.8632207623314,12862.578552933852
2748.28234488367,2904.0,12863.0
2766.673698477893,3086.0,12881.0
2767.9316666666664,3098.4327413967244,12882.253034765643
2785.1806448574457,3269.0,12900.0
2788.1316666666667,3298.3222885076175,12903.116337195552
2803.748299631615,3454.0,12920.0
2808.3983333333335,3500.2462593521104,12925.178781483908
2822.3702597002457,3639.0,12941.0
2828.7316666666666,3702.3166138038728,12948.18451942257
2841.0486826700094,3825.0,12962.0
2849.1316666666667,3905.3295459151855,12970.967058755148
2859.783190614504,4011.0,12983.0
2869.5983333333334,4108.254645847463,12994.73175115395
2878.572862275844,4197.0,13006.0
